pokemon1,pokemon2,move,helper
Sirfetch'd,Iron Bundle,,
Sirfetch'd,Iron Valiant,,
Sirfetch'd,Annihilape,,
Sirfetch'd,Iron Jugulis,,
Porygon-Z,Golisopod,,
Porygon-Z,Metagross,,
Porygon-Z,Primarina,,
Porygon-Z,Garchomp,,
Porygon-Z,Dragapult,,
Porygon-Z,Dragonite,,
Porygon-Z,Braviary,,
Porygon-Z,Kommo-o,,
Porygon-Z,Grimmsnarl,,
Porygon-Z,Salamence,,
Porygon-Z,Arcanine,,
Porygon-Z,Sneasler,,
Porygon-Z,Kangaskhan,,
Porygon-Z,Feraligatr,,
Porygon-Z,Mamoswine,,
Porygon-Z,Pyroar,,
Porygon-Z,Delphox,,
Porygon-Z,Haxorus,,
Porygon-Z,Spiritomb,,
Porygon-Z,Darmanitan,,
Porygon-Z,Falinks,,
Porygon-Z,Bewear,,
Porygon-Z,Galarian Darmanitan,,
Porygon-Z,Drednaw,,
Porygon-Z,Staraptor,,
Porygon-Z,Sirfetch'd,,
Porygon-Z,Porygon-Z,,
Porygon-Z,Archeops,,
Porygon-Z,Cryogonal,,
Porygon-Z,Tyrantrum,,
Porygon-Z,Rhyperior,,
Porygon-Z,Rillaboom,,
Porygon-Z,Ursaluna,,
Porygon-Z,Tauros,,
Porygon-Z,Baxcalibur,,
Porygon-Z,Scream Tail,,
Porygon-Z,Gholdengo,,
Porygon-Z,Dondozo,,
Porygon-Z,Iron Treads,,
Porygon-Z,Iron Thorns,,
Porygon-Z,Sandy Shocks,,
Porygon-Z,Iron Bundle,,
Porygon-Z,Iron Valiant,,
Porygon-Z,Annihilape,,
Porygon-Z,Iron Jugulis,,
Archeops,Golisopod,,
Archeops,Metagross,,
Archeops,Primarina,,
Archeops,Garchomp,,
Archeops,Dragapult,,
Archeops,Dragonite,,
Archeops,Braviary,,
Archeops,Kommo-o,,
Archeops,Grimmsnarl,,
Archeops,Salamence,,
Archeops,Arcanine,,
Archeops,Sneasler,,
Archeops,Kangaskhan,,
Archeops,Feraligatr,,
Archeops,Mamoswine,,
Archeops,Pyroar,,
Archeops,Delphox,,
Archeops,Haxorus,,
Archeops,Spiritomb,,
Archeops,Darmanitan,,
Archeops,Falinks,,
Archeops,Bewear,,
Archeops,Galarian Darmanitan,,
Archeops,Drednaw,,
Archeops,Staraptor,,
Archeops,Sirfetch'd,,
Archeops,Porygon-Z,,
Archeops,Archeops,,
Archeops,Cryogonal,,
Archeops,Tyrantrum,,
Archeops,Rhyperior,,
Archeops,Rillaboom,,
Archeops,Ursaluna,,
Archeops,Tauros,,
Archeops,Baxcalibur,,
Archeops,Scream Tail,,
Archeops,Gholdengo,,
Archeops,Dondozo,,
Archeops,Iron Treads,,
Archeops,Iron Thorns,,
Archeops,Sandy Shocks,,
Archeops,Iron Bundle,,
Archeops,Iron Valiant,,
Archeops,Annihilape,,
Archeops,Iron Jugulis,,
Cryogonal,Golisopod,,
Cryogonal,Metagross,,
Cryogonal,Primarina,,
Cryogonal,Garchomp,,
Cryogonal,Dragapult,,
Cryogonal,Dragonite,,
Cryogonal,Braviary,,
Cryogonal,Kommo-o,,
Cryogonal,Grimmsnarl,,
Cryogonal,Salamence,,
Cryogonal,Arcanine,,
Cryogonal,Sneasler,,
Cryogonal,Kangaskhan,,
Cryogonal,Feraligatr,,
Cryogonal,Mamoswine,,
Cryogonal,Pyroar,,
Cryogonal,Delphox,,
Cryogonal,Haxorus,,
Cryogonal,Spiritomb,,
Cryogonal,Darmanitan,,
Cryogonal,Falinks,,
Cryogonal,Bewear,,
Cryogonal,Galarian Darmanitan,,
Cryogonal,Drednaw,,
Cryogonal,Staraptor,,
Cryogonal,Sirfetch'd,,
Cryogonal,Porygon-Z,,
Cryogonal,Archeops,,
Cryogonal,Cryogonal,,
Cryogonal,Tyrantrum,,
Cryogonal,Rhyperior,,
Cryogonal,Rillaboom,,
Cryogonal,Ursaluna,,
Cryogonal,Tauros,,
Cryogonal,Baxcalibur,,
Cryogonal,Scream Tail,,
Cryogonal,Gholdengo,,
Cryogonal,Dondozo,,
Cryogonal,Iron Treads,,
Cryogonal,Iron Thorns,,
Cryogonal,Sandy Shocks,,
Cryogonal,Iron Bundle,,
Cryogonal,Iron Valiant,,
Cryogonal,Annihilape,,
Cryogonal,Iron Jugulis,,
Tyrantrum,Golisopod,,
Tyrantrum,Metagross,,
Tyrantrum,Primarina,,
Tyrantrum,Garchomp,,
Tyrantrum,Dragapult,,
Tyrantrum,Dragonite,,
Tyrantrum,Braviary,,
Tyrantrum,Kommo-o,,
Tyrantrum,Grimmsnarl,,
Tyrantrum,Salamence,,
Tyrantrum,Arcanine,,
Tyrantrum,Sneasler,,
Tyrantrum,Kangaskhan,,
Tyrantrum,Feraligatr,,
Tyrantrum,Mamoswine,,
Tyrantrum,Pyroar,,
Tyrantrum,Delphox,,
Tyrantrum,Haxorus,,
Tyrantrum,Spiritomb,,
Tyrantrum,Darmanitan,,
Tyrantrum,Falinks,,
Tyrantrum,Bewear,,
Tyrantrum,Galarian Darmanitan,,
Tyrantrum,Drednaw,,
Tyrantrum,Staraptor,,
Tyrantrum,Sirfetch'd,,
Tyrantrum,Porygon-Z,,
Tyrantrum,Archeops,,
Tyrantrum,Cryogonal,,
Tyrantrum,Tyrantrum,,
Tyrantrum,Rhyperior,,
Tyrantrum,Rillaboom,,
Tyrantrum,Ursaluna,,
Tyrantrum,Tauros,,
Tyrantrum,Baxcalibur,,
Tyrantrum,Scream Tail,,
Tyrantrum,Gholdengo,,
Tyrantrum,Dondozo,,
Tyrantrum,Iron Treads,,
Tyrantrum,Iron Thorns,,
Tyrantrum,Sandy Shocks,,
Tyrantrum,Iron Bundle,,
Tyrantrum,Iron Valiant,,
Tyrantrum,Annihilape,,
Tyrantrum,Iron Jugulis,,
Rhyperior,Golisopod,,
Rhyperior,Metagross,"The best move would be Rock Wrecker. If you are Jolly and the opponent isn't Jolly, you win. If both are Jolly Mint, Prio wins. If both are Adamant Mint, Prio wins. If you are Adamant and you don't have Prio, the best option would be to switch into something like a Primarina/Metagross (Hammer Arm to make it slower), then kill with Rock Wrecker. Or you can also switch in a Braviary to OHKO Golisopod.",
Rhyperior,Primarina,"The best move would be Earthquake. If your Pokemon in the middle is slower, use Bulldoze to lower its speed. If you want to save Rhyperior, you can switch in a Golisopod. But if he is Rash, you lose, so you can choose to stay in and kill the Metagross with something faster or a prio move like First Impression/Sucker Punch.",
Rhyperior,Garchomp,"The best move would be to switch in something like a Metagross and Hammer Arm it to make it slower, then Rhyperior kills it as long as it's Jolly. If you choose to go straight, you lose without taking damage.",
Rhyperior,Dragapult,"The best move would be Earthquake. If your middle Pokemon is faster than it, if it's not, use Bulldoze for speed control and kill it with the middle Pokemon. If you want to save Rhyperior, switch into something like a Togekiss (if you have) or Golisopod.",
Rhyperior,Dragonite,The best move would be Rock Wrecker. It kills always if Adamant Mint Rhyperior and non-Impish Mint Dragapult. Dragapult tanks Adamant on Impish Mint. 31 HP 30 Defense Dragapult tanks max ATK Jolly Rhyperior. You never lose a 1v1 vs Dragapult.,
Rhyperior,Braviary,"The best move would be Rock Wrecker. It always kills irrespective of Mints, so no worries!",
Rhyperior,Kommo-o,The best move would be Rock Wrecker. It kills so no worries! But Superpower will debuff the Rhyperior.,
Rhyperior,Grimmsnarl,"The best move would be Earthquake if your middle Pokemon is faster. If it's not and you want speed control, use Bulldoze. You can also switch in a Primarina if you feel like you need to save Rhyperior.",
Rhyperior,Salamence,The Best Move would be Rock Wrecker. It kills so no worries!,
Rhyperior,Arcanine,The best move would be Rock Wrecker. It kills so no worries!,
Rhyperior,Sneasler,The best move would be Rock Wrecker. It kills so no worries!,
Rhyperior,Kangaskhan,"The best move would be Earthquake. It kills so no worries! If you suspect the opponent is switching, you can use Bulldoze (it kills Sneasler and also debuffs opponent speed if it switches).",
Rhyperior,Feraligatr,"The Best move would be double Rock Wrecker. If you suspect the opponent is switching, you can use double Hammer Arm to debuff the opponent's speed if it switches. You kill it either way.",
Rhyperior,Mamoswine,"The best move would be to switch into a Braviary. If you don't have it, switch in something like a Metagross if you have it and double Hammer Arm to make it slower than Rhyperior and use Rock Wrecker to kill the Feraligatr.",
Rhyperior,Pyroar,"The best move would be Rock Wrecker. It leaves Mamoswine at low HP, and anything like a Dragonite/Metagross/Golisopod middle can cover up the damage.",
Rhyperior,Delphox,The best move would be Rock Wrecker. It kills so no worries!,
Rhyperior,Haxorus,The best move would be Rock Wrecker. It kills so no worries!,
Rhyperior,Spiritomb,"The best move would be Rock Wrecker. It leaves Haxorus at low HP so you can kill it with a Golisopod/Metagross mid or something faster than it. You OHKO Haxorus if Adamant Rhyperior. Impish Haxorus tanks Adamant Rhy and then 2KOs via Double Outrage. Haxorus always kills unless Adamant Rhy, and Impish Haxorus always wins irrespective of Rhy Mint.",
Rhyperior,Darmanitan,"The best move is to use Rock Wrecker. If the opponent is faster and he gets a Shadow Ball special defense drop, he wins. If he doesn't get the drop, you win. If you are Adamant Rhyperior, you OHKO Spiritomb always unless Impish Spiritomb. Spiritomb always tanks Rhyperior with good bulk. You can also switch in a Golisopod/Primarina if you want to save Rhyperior.",
Rhyperior,Falinks,The best move would be Rock Wrecker. It OKOs so go straight!,
Rhyperior,Bewear,"The best move would be Earthquake. Falinks can No Retreat, after one No Retreat, Rhyperior gets OHKOed if Adamant Falinks. If Jolly Falinks, Rhyperior tanks and gets 2 Earthquake. If the opponent does 2 CC, you only get one Earthquake but will do some good damage. So you can cover up the damage with some faster Pokemon middle or something which resists fighting like Dragonite/Dragapult/Primarina.",
Rhyperior,Galarian Darmanitan,"The best move would be Earthquake if you want more damage. If you want speed control, like if your middle Pokemon is like Ursaluna/Primarina or something, use Hammer to outspeed the Bewear.",
Rhyperior,Drednaw,The best move would be Rock Wrecker. It OKOs so no worries!,
Rhyperior,Staraptor,"The best move would be to switch into something like a Metagross, as Rhyperior gets OHKOed unless Impish Rhy and Jolly Drednaw. If you are Impish and the opponent is Jolly, you win via Earthquake OHKO (takes Liquidation damage though).",
Rhyperior,Sirfetch'd,The best move would be Rock Wrecker. It kills so go straight!,
Rhyperior,Porygon-Z,"The best move would be to switch into something like a Dragonite/Spiritomb/Dragapult, as Sirfetch'd OHKOs always if Adamant Sirfetch'd. You tank Jolly Sirfetch'd on Impish Mint. If you are Impish and the opponent is Jolly, you can choose to stay in and cover up the damage with a Pokemon faster than Sirfetch'd in the back.",
Rhyperior,Archeops,The best move is Rock Wrecker. You win always if Adamant Rhyperior. You can win always if Jolly Rhyperior and the opponent isn't Bold Mint. You lose if you are non-Adamant Mint and the opponent is Bold.,
Rhyperior,Cryogonal,The best move is Rock Wrecker. It OKOs so no worries!,
Rhyperior,Tyrantrum,"The best move is to switch into something like Golisopod/Metagross, as Cryogonal OHKOs Rhyperior without having a chance to attack.",
Rhyperior,Rhyperior,The best move would be Earthquake. You always kill as Rhyperior tanks 2x Earthquake. You OHKO if Adamant Rhyperior and non-Impish Tyrantrum. You 2HKO if non-Adamant Mint Rhyperior.,
Rhyperior,Rillaboom,"The best move would be Bulldoze + Earthquake. If both are Speed Mint, Prio wins. If both are non-Speed Mint, Prio wins. If one non-Speed Mint and one Speed Mint, Speed Mint wins. Impish Rhyperior can tank Bulldoze + Earthquake from non-Ada Rhyperior.",
Rhyperior,Ursaluna,"The best move would be to switch into a Golisopod/Unfezant/Braviary if you have one, as Rhyperior gets OHKOed without having a chance to attack.",
Rhyperior,Tauros,"The best move would be Double Hammer Arm. If the opponent is Impish, and you aren't Adamant, the opponent wins. If the opponent is Adamant and you aren't Impish, the opponent wins. If both aren't Impish Mint, Rhyperior wins.",
Rhyperior,Baxcalibur,"The best move would be Hammer Arm + Rock Wrecker. It kills, so no worries!",
Rhyperior,Scream Tail,The best move would be Rock Wrecker. It OKOs so no worries!,
Rhyperior,Gholdengo,"The best move would be Rock Wrecker spam. It kills after some turns, so no worries! Opponent might have a Falinks in the back, so you can switch into a Primarina/Braviary/Unfezant on turn 1 if you want to win, as Falinks gets overpowered by No Retreat spam, and Rhy will be debuffed by Scream Tail Noble Roars.",
Rhyperior,Dondozo,The best move would be Earthquake. It kills so no worries!,
Rhyperior,Iron Treads,"The best move would be Rock Wrecker spam. Adamant Dondozo OHKOs Rhy. You tank Adamant Dondozo on Impish Mint. Or else you can face any non-Adamant Dondozo on any Mint except -Def. Opponent might have a Falinks in the back, so you can switch into a Primarina/Braviary/Unfezant on turn 1 if you want to win, as Falinks gets overpowered by No Retreat spam, and Rhy will be debuffed by Dondozo Noble Roars.",
Rhyperior,Iron Thorns,"The best move would be Earthquake. It leaves Iron Treads at low HP, so you can kill it with something with a Prio move like Primarina/Golisopod or something faster like Iron Valiant/Iron Bundle, etc.",
Rhyperior,Sandy Shocks,The best move would be Earthquake. It OKOs so no worries!,
Rhyperior,Iron Bundle,"The best move would be to switch into something like a Dragonite, as Rhyperior gets OHKOed without doing damage.",
Rhyperior,Iron Valiant,"The best move would be to switch into something like a Golisopod/Primarina, as Rhyperior gets OHKOed without doing damage.",
Rhyperior,Annihilape,"The best move would be Earthquake, if your middle Pokemon is faster, like Dragapult/Iron Bundle. If it's slower and you want speed control, use Bulldoze. You can also switch into a Gholdengo if you want to save Rhyperior with full HP for the rest of the matchup.",
Rhyperior,Iron Jugulis,"The best move would be Earthquake. You can cover up the damage with some Pokemon faster than Annihilape mid. If your mid Pokemon is slow and you need speed control, you can use Bulldoze.",
Rillaboom,Golisopod,The best move would be Rock Wrecker. It kills so go straight!,
Rillaboom,Metagross,,
Rillaboom,Primarina,,
Rillaboom,Garchomp,,
Rillaboom,Dragapult,,
Rillaboom,Dragonite,,
Rillaboom,Braviary,,
Rillaboom,Kommo-o,,
Rillaboom,Grimmsnarl,,
Rillaboom,Salamence,,
Rillaboom,Arcanine,,
Rillaboom,Sneasler,,
Rillaboom,Kangaskhan,,
Rillaboom,Feraligatr,,
Rillaboom,Mamoswine,,
Rillaboom,Pyroar,,
Rillaboom,Delphox,,
Rillaboom,Haxorus,,
Rillaboom,Spiritomb,,
Rillaboom,Darmanitan,,
Rillaboom,Falinks,,
Rillaboom,Bewear,,
Rillaboom,Galarian Darmanitan,,
Rillaboom,Drednaw,,
Rillaboom,Staraptor,,
Rillaboom,Sirfetch'd,,
Rillaboom,Porygon-Z,,
Rillaboom,Archeops,,
Rillaboom,Cryogonal,,
Rillaboom,Tyrantrum,,
Rillaboom,Rhyperior,,
Rillaboom,Rillaboom,,
Rillaboom,Ursaluna,,
Rillaboom,Tauros,,
Rillaboom,Baxcalibur,,
Rillaboom,Scream Tail,,
Rillaboom,Gholdengo,,
Rillaboom,Dondozo,,
Rillaboom,Iron Treads,,
Rillaboom,Iron Thorns,,
Rillaboom,Sandy Shocks,,
Rillaboom,Iron Bundle,,
Rillaboom,Iron Valiant,,
Rillaboom,Annihilape,,
Rillaboom,Iron Jugulis,,
Ursaluna,Golisopod,,
Ursaluna,Metagross,,
Ursaluna,Primarina,,
Ursaluna,Garchomp,,
Ursaluna,Dragapult,,
Ursaluna,Dragonite,,
Ursaluna,Braviary,,
Ursaluna,Kommo-o,,
Ursaluna,Grimmsnarl,,
Ursaluna,Salamence,,
Ursaluna,Arcanine,,
Ursaluna,Sneasler,,
Ursaluna,Kangaskhan,,
Ursaluna,Feraligatr,,
Ursaluna,Mamoswine,,
Ursaluna,Pyroar,,
Ursaluna,Delphox,,
Ursaluna,Haxorus,,
Ursaluna,Spiritomb,,
Ursaluna,Darmanitan,,
Ursaluna,Falinks,,
Ursaluna,Bewear,,
Ursaluna,Galarian Darmanitan,,
Ursaluna,Drednaw,,
Ursaluna,Staraptor,,
Ursaluna,Sirfetch'd,,
Ursaluna,Porygon-Z,,
Ursaluna,Archeops,,
Ursaluna,Cryogonal,,
Ursaluna,Tyrantrum,,
Ursaluna,Rhyperior,,
Ursaluna,Rillaboom,,
Ursaluna,Ursaluna,,
Ursaluna,Tauros,,
Ursaluna,Baxcalibur,,
Ursaluna,Scream Tail,,
Ursaluna,Gholdengo,,
Ursaluna,Dondozo,,
Ursaluna,Iron Treads,,
Ursaluna,Iron Thorns,,
Ursaluna,Sandy Shocks,,
Ursaluna,Iron Bundle,,
Ursaluna,Iron Valiant,,
Ursaluna,Annihilape,,
Ursaluna,Iron Jugulis,,
Tauros,Golisopod,,
Tauros,Metagross,,
Tauros,Primarina,,
Tauros,Garchomp,,
Tauros,Dragapult,,
Tauros,Dragonite,,
Tauros,Braviary,,
Tauros,Kommo-o,,
Tauros,Grimmsnarl,,
Tauros,Salamence,,
Tauros,Arcanine,,
Tauros,Sneasler,,
Tauros,Kangaskhan,,
Tauros,Feraligatr,,
Tauros,Mamoswine,,
Tauros,Pyroar,,
Tauros,Delphox,,
Tauros,Haxorus,,
Tauros,Spiritomb,,
Tauros,Darmanitan,,
Tauros,Falinks,,
Tauros,Bewear,,
Tauros,Galarian Darmanitan,,
Tauros,Drednaw,,
Tauros,Staraptor,,
Tauros,Sirfetch'd,,
Tauros,Porygon-Z,,
Tauros,Archeops,,
Tauros,Cryogonal,,
Tauros,Tyrantrum,,
Tauros,Rhyperior,,
Tauros,Rillaboom,,
Tauros,Ursaluna,,
Tauros,Tauros,,
Tauros,Baxcalibur,,
Tauros,Scream Tail,,
Tauros,Gholdengo,,
Tauros,Dondozo,,
Tauros,Iron Treads,,
Tauros,Iron Thorns,,
Tauros,Sandy Shocks,,
Tauros,Iron Bundle,,
Tauros,Iron Valiant,,
Tauros,Annihilape,,
Tauros,Iron Jugulis,,
Baxcalibur,Golisopod,,
Baxcalibur,Metagross,,
Baxcalibur,Primarina,,
Baxcalibur,Garchomp,,
Baxcalibur,Dragapult,,
Baxcalibur,Dragonite,,
Baxcalibur,Braviary,,
Baxcalibur,Kommo-o,,
Baxcalibur,Grimmsnarl,,
Baxcalibur,Salamence,,
Baxcalibur,Arcanine,,
Baxcalibur,Sneasler,,
Baxcalibur,Kangaskhan,,
Baxcalibur,Feraligatr,,
Baxcalibur,Mamoswine,,
Baxcalibur,Pyroar,,
Baxcalibur,Delphox,,
Baxcalibur,Haxorus,,
Baxcalibur,Spiritomb,,
Baxcalibur,Darmanitan,,
Baxcalibur,Falinks,,
Baxcalibur,Bewear,,
Baxcalibur,Galarian Darmanitan,,
Baxcalibur,Drednaw,,
Baxcalibur,Staraptor,,
Baxcalibur,Sirfetch'd,,
Baxcalibur,Porygon-Z,,
Baxcalibur,Archeops,,
Baxcalibur,Cryogonal,,
Baxcalibur,Tyrantrum,,
Baxcalibur,Rhyperior,,
Baxcalibur,Rillaboom,,
Baxcalibur,Ursaluna,,
Baxcalibur,Tauros,,
Baxcalibur,Baxcalibur,,
Baxcalibur,Scream Tail,,
Baxcalibur,Gholdengo,,
Baxcalibur,Dondozo,,
Baxcalibur,Iron Treads,,
Baxcalibur,Iron Thorns,,
Baxcalibur,Sandy Shocks,,
Baxcalibur,Iron Bundle,,
Baxcalibur,Iron Valiant,,
Baxcalibur,Annihilape,,
Baxcalibur,Iron Jugulis,,
Scream Tail,Golisopod,,
Scream Tail,Metagross,,
Scream Tail,Primarina,,
Scream Tail,Garchomp,,
Scream Tail,Dragapult,,
Scream Tail,Dragonite,,
Scream Tail,Braviary,,
Scream Tail,Kommo-o,,
Scream Tail,Grimmsnarl,,
Scream Tail,Salamence,,
Scream Tail,Arcanine,,
Scream Tail,Sneasler,,
Scream Tail,Kangaskhan,,
Scream Tail,Feraligatr,,
Scream Tail,Mamoswine,,
Scream Tail,Pyroar,,
Scream Tail,Delphox,,
Scream Tail,Haxorus,,
Scream Tail,Spiritomb,,
Scream Tail,Darmanitan,,
Scream Tail,Falinks,,
Scream Tail,Bewear,,
Scream Tail,Galarian Darmanitan,,
Scream Tail,Drednaw,,
Scream Tail,Staraptor,,
Scream Tail,Sirfetch'd,,
Scream Tail,Porygon-Z,,
Scream Tail,Archeops,,
Scream Tail,Cryogonal,,
Scream Tail,Tyrantrum,,
Scream Tail,Rhyperior,,
Scream Tail,Rillaboom,,
Scream Tail,Ursaluna,,
Scream Tail,Tauros,,
Scream Tail,Baxcalibur,,
Scream Tail,Scream Tail,,
Scream Tail,Gholdengo,,
Scream Tail,Dondozo,,
Scream Tail,Iron Treads,,
Scream Tail,Iron Thorns,,
Scream Tail,Sandy Shocks,,
Scream Tail,Iron Bundle,,
Scream Tail,Iron Valiant,,
Scream Tail,Annihilape,,
Scream Tail,Iron Jugulis,,
Gholdengo,Golisopod,,
Gholdengo,Metagross,,
Gholdengo,Primarina,,
Gholdengo,Garchomp,,
Gholdengo,Dragapult,,
Gholdengo,Dragonite,,
Gholdengo,Braviary,,
Gholdengo,Kommo-o,,
Gholdengo,Grimmsnarl,,
Gholdengo,Salamence,,
Gholdengo,Arcanine,,
Gholdengo,Sneasler,,
Gholdengo,Kangaskhan,,
Gholdengo,Feraligatr,,
Gholdengo,Mamoswine,,
Gholdengo,Pyroar,,
Gholdengo,Delphox,,
Gholdengo,Haxorus,,
Gholdengo,Spiritomb,,
Gholdengo,Darmanitan,,
Gholdengo,Falinks,,
Gholdengo,Bewear,,
Gholdengo,Galarian Darmanitan,,
Gholdengo,Drednaw,,
Gholdengo,Staraptor,,
Gholdengo,Sirfetch'd,,
Gholdengo,Porygon-Z,,
Gholdengo,Archeops,,
Gholdengo,Cryogonal,,
Gholdengo,Tyrantrum,,
Gholdengo,Rhyperior,,
Gholdengo,Rillaboom,,
Gholdengo,Ursaluna,,
Gholdengo,Tauros,,
Gholdengo,Baxcalibur,,
Gholdengo,Scream Tail,,
Gholdengo,Gholdengo,,
Gholdengo,Dondozo,,
Gholdengo,Iron Treads,,
Gholdengo,Iron Thorns,,
Gholdengo,Sandy Shocks,,
Gholdengo,Iron Bundle,,
Gholdengo,Iron Valiant,,
Gholdengo,Annihilape,,
Gholdengo,Iron Jugulis,,
Dondozo,Golisopod,,
Dondozo,Metagross,,
Dondozo,Primarina,,
Dondozo,Garchomp,,
Dondozo,Dragapult,,
Dondozo,Dragonite,,
Dondozo,Braviary,,
Dondozo,Kommo-o,,
Dondozo,Grimmsnarl,,
Dondozo,Salamence,,
Dondozo,Arcanine,,
Dondozo,Sneasler,,
Dondozo,Kangaskhan,,
Dondozo,Feraligatr,,
Dondozo,Mamoswine,,
Dondozo,Pyroar,,
Dondozo,Delphox,,
Dondozo,Haxorus,,
Dondozo,Spiritomb,,
Dondozo,Darmanitan,,
Dondozo,Falinks,,
Dondozo,Bewear,,
Dondozo,Galarian Darmanitan,,
Dondozo,Drednaw,,
Dondozo,Staraptor,,
Dondozo,Sirfetch'd,,
Dondozo,Porygon-Z,,
Dondozo,Archeops,,
Dondozo,Cryogonal,,
Dondozo,Tyrantrum,,
Dondozo,Rhyperior,,
Dondozo,Rillaboom,,
Dondozo,Ursaluna,,
Dondozo,Tauros,,
Dondozo,Baxcalibur,,
Dondozo,Scream Tail,,
Dondozo,Gholdengo,,
Dondozo,Dondozo,,
Dondozo,Iron Treads,,
Dondozo,Iron Thorns,,
Dondozo,Sandy Shocks,,
Dondozo,Iron Bundle,,
Dondozo,Iron Valiant,,
Dondozo,Annihilape,,
Dondozo,Iron Jugulis,,
Iron Treads,Golisopod,,
Iron Treads,Metagross,,
Iron Treads,Primarina,,
Iron Treads,Garchomp,,
Iron Treads,Dragapult,,
Iron Treads,Dragonite,,
Iron Treads,Braviary,,
Iron Treads,Kommo-o,,
Iron Treads,Grimmsnarl,,
Iron Treads,Salamence,,
Iron Treads,Arcanine,,
Iron Treads,Sneasler,,
Iron Treads,Kangaskhan,,
Iron Treads,Feraligatr,,
Iron Treads,Mamoswine,,
Iron Treads,Pyroar,,
Iron Treads,Delphox,,
Iron Treads,Haxorus,,
Iron Treads,Spiritomb,,
Iron Treads,Darmanitan,,
Iron Treads,Falinks,,
Iron Treads,Bewear,,
Iron Treads,Galarian Darmanitan,,
Iron Treads,Drednaw,,
Iron Treads,Staraptor,,
Iron Treads,Sirfetch'd,,
Iron Treads,Porygon-Z,,
Iron Treads,Archeops,,
Iron Treads,Cryogonal,,
Iron Treads,Tyrantrum,,
Iron Treads,Rhyperior,,
Iron Treads,Rillaboom,,
Iron Treads,Ursaluna,,
Iron Treads,Tauros,,
Iron Treads,Baxcalibur,,
Iron Treads,Scream Tail,,
Iron Treads,Gholdengo,,
Iron Treads,Dondozo,,
Iron Treads,Iron Treads,,
Iron Treads,Iron Thorns,,
Iron Treads,Sandy Shocks,,
Iron Treads,Iron Bundle,,
Iron Treads,Iron Valiant,,
Iron Treads,Annihilape,,
Iron Treads,Iron Jugulis,,
Iron Thorns,Golisopod,,
Iron Thorns,Metagross,,
Iron Thorns,Primarina,,
Iron Thorns,Garchomp,,
Iron Thorns,Dragapult,,
Iron Thorns,Dragonite,,
Iron Thorns,Braviary,,
Iron Thorns,Kommo-o,,
Iron Thorns,Grimmsnarl,,
Iron Thorns,Salamence,,
Iron Thorns,Arcanine,,
Iron Thorns,Sneasler,,
Iron Thorns,Kangaskhan,,
Iron Thorns,Feraligatr,,
Iron Thorns,Mamoswine,,
Iron Thorns,Pyroar,,
Iron Thorns,Delphox,,
Iron Thorns,Haxorus,,
Iron Thorns,Spiritomb,,
Iron Thorns,Darmanitan,,
Iron Thorns,Falinks,,
Iron Thorns,Bewear,,
Iron Thorns,Galarian Darmanitan,,
Iron Thorns,Drednaw,,
Iron Thorns,Staraptor,,
Iron Thorns,Sirfetch'd,,
Iron Thorns,Porygon-Z,,
Iron Thorns,Archeops,,
Iron Thorns,Cryogonal,,
Iron Thorns,Tyrantrum,,
Iron Thorns,Rhyperior,,
Iron Thorns,Rillaboom,,
Iron Thorns,Ursaluna,,
Iron Thorns,Tauros,,
Iron Thorns,Baxcalibur,,
Iron Thorns,Scream Tail,,
Iron Thorns,Gholdengo,,
Iron Thorns,Dondozo,,
Iron Thorns,Iron Treads,,
Iron Thorns,Iron Thorns,,
Iron Thorns,Sandy Shocks,,
Iron Thorns,Iron Bundle,,
Iron Thorns,Iron Valiant,,
Iron Thorns,Annihilape,,
Iron Thorns,Iron Jugulis,,
Sandy Shocks,Golisopod,,
Sandy Shocks,Metagross,,
Sandy Shocks,Primarina,,
Sandy Shocks,Garchomp,,
Sandy Shocks,Dragapult,,
Sandy Shocks,Dragonite,,
Sandy Shocks,Braviary,,
Sandy Shocks,Kommo-o,,
Sandy Shocks,Grimmsnarl,,
Sandy Shocks,Salamence,,
Sandy Shocks,Arcanine,,
Sandy Shocks,Sneasler,,
Sandy Shocks,Kangaskhan,,
Sandy Shocks,Feraligatr,,
Sandy Shocks,Mamoswine,,
Sandy Shocks,Pyroar,,
Sandy Shocks,Delphox,,
Sandy Shocks,Haxorus,,
Sandy Shocks,Spiritomb,,
Sandy Shocks,Darmanitan,,
Sandy Shocks,Falinks,,
Sandy Shocks,Bewear,,
Sandy Shocks,Galarian Darmanitan,,
Sandy Shocks,Drednaw,,
Sandy Shocks,Staraptor,,
Sandy Shocks,Sirfetch'd,,
Sandy Shocks,Porygon-Z,,
Sandy Shocks,Archeops,,
Sandy Shocks,Cryogonal,,
Sandy Shocks,Tyrantrum,,
Sandy Shocks,Rhyperior,,
Sandy Shocks,Rillaboom,,
Sandy Shocks,Ursaluna,,
Sandy Shocks,Tauros,,
Sandy Shocks,Baxcalibur,,
Sandy Shocks,Scream Tail,,
Sandy Shocks,Gholdengo,,
Sandy Shocks,Dondozo,,
Sandy Shocks,Iron Treads,,
Sandy Shocks,Iron Thorns,,
Sandy Shocks,Sandy Shocks,,
Sandy Shocks,Iron Bundle,,
Sandy Shocks,Iron Valiant,,
Sandy Shocks,Annihilape,,
Sandy Shocks,Iron Jugulis,,
Iron Bundle,Golisopod,,
Iron Bundle,Metagross,,
Iron Bundle,Primarina,,
Iron Bundle,Garchomp,,
